state,age,vaccination,risk,year,value,value_min,value_max,iso,disease,R0
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,15
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,15
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,15
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,15
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,15
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,15
new_case,All,All,All,2009,830,830,830,COD,pertussis,15
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,15
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,15
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,15
new_case,All,All,All,2013,0,0,0,COD,pertussis,15
new_case,All,All,All,2014,0,0,0,COD,pertussis,15
new_case,All,All,All,2015,0,0,0,COD,pertussis,15
new_case,All,All,All,2016,0,0,0,COD,pertussis,15
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,15
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,15
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,15
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,15
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,15
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,15
new_case,All,All,All,2023,600,600,600,COD,pertussis,15
new_case,All,All,All,1950,12557453,12551078,12561117,COD,pertussis,9
new_case,All,All,All,1951,157291,154974,157663,COD,pertussis,9
new_case,All,All,All,1952,1463415,1461638,1465476,COD,pertussis,9
new_case,All,All,All,1953,1597165,1589387,1608857,COD,pertussis,9
new_case,All,All,All,1954,1371793,1368596,1375588,COD,pertussis,9
new_case,All,All,All,1955,1691058,1688993,1698768,COD,pertussis,9
new_case,All,All,All,1956,1457155,1449502,1474425,COD,pertussis,9
new_case,All,All,All,1957,1741116,1719410,1746247,COD,pertussis,9
new_case,All,All,All,1958,1572802,1568567,1583547,COD,pertussis,9
new_case,All,All,All,1959,1741076,1734023,1742860,COD,pertussis,9
new_case,All,All,All,1960,1715252,1713417,1722138,COD,pertussis,9
new_case,All,All,All,1961,1827971,1813321,1840377,COD,pertussis,9
new_case,All,All,All,1962,1847058,1836198,1849596,COD,pertussis,9
new_case,All,All,All,1963,1911674,1906037,1931965,COD,pertussis,9
new_case,All,All,All,1964,1984310,1978183,2006328,COD,pertussis,9
new_case,All,All,All,1965,2018974,2011174,2051438,COD,pertussis,9
new_case,All,All,All,1966,2084815,2071856,2090195,COD,pertussis,9
new_case,All,All,All,1967,2142026,2123267,2149391,COD,pertussis,9
new_case,All,All,All,1968,2198762,2181926,2214729,COD,pertussis,9
new_case,All,All,All,1969,2256472,2238754,2272379,COD,pertussis,9
new_case,All,All,All,1970,2315592,2278359,2342119,COD,pertussis,9
new_case,All,All,All,1971,2377451,2360474,2419884,COD,pertussis,9
new_case,All,All,All,1972,2357491,2326364,2371785,COD,pertussis,9
new_case,All,All,All,1973,2402900,2376700,2412171,COD,pertussis,9
new_case,All,All,All,1974,2426306,2415566,2439400,COD,pertussis,9
new_case,All,All,All,1975,2443127,2439915,2461422,COD,pertussis,9
new_case,All,All,All,1976,2517672,2497577,2523097,COD,pertussis,9
new_case,All,All,All,1977,2547252,2544543,2567969,COD,pertussis,9
new_case,All,All,All,1978,2823363,2791865,2842296,COD,pertussis,9
new_case,All,All,All,1979,2897313,2858606,2916698,COD,pertussis,9
new_case,All,All,All,1980,182237,178132,183085,COD,pertussis,9
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,9
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,9
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,9
new_case,All,All,All,1984,635,635,635,COD,pertussis,9
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,9
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,9
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,9
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,9
new_case,All,All,All,1989,492,492,492,COD,pertussis,9
new_case,All,All,All,1990,0,0,0,COD,pertussis,9
new_case,All,All,All,1991,0,0,0,COD,pertussis,9
new_case,All,All,All,1992,0,0,0,COD,pertussis,9
new_case,All,All,All,1993,0,0,0,COD,pertussis,9
new_case,All,All,All,1994,0,0,0,COD,pertussis,9
new_case,All,All,All,1995,0,0,0,COD,pertussis,9
new_case,All,All,All,1996,0,0,0,COD,pertussis,9
new_case,All,All,All,1997,0,0,0,COD,pertussis,9
new_case,All,All,All,1998,44,44,44,COD,pertussis,9
new_case,All,All,All,1999,150,150,150,COD,pertussis,9
new_case,All,All,All,2000,75,75,75,COD,pertussis,9
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,9
new_case,All,All,All,2002,0,0,0,COD,pertussis,9
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,9
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,9
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,9
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,9
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,9
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,9
new_case,All,All,All,2009,830,830,830,COD,pertussis,9
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,9
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,9
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,9
new_case,All,All,All,2013,0,0,0,COD,pertussis,9
new_case,All,All,All,2014,0,0,0,COD,pertussis,9
new_case,All,All,All,2015,0,0,0,COD,pertussis,9
new_case,All,All,All,2016,0,0,0,COD,pertussis,9
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,9
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,9
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,9
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,9
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,9
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,9
new_case,All,All,All,2023,600,600,600,COD,pertussis,9
new_case,All,All,All,1950,20938,19427,22603,GBR,diphtheria,1
new_case,All,All,All,1951,54593,46389,58747,GBR,diphtheria,1
new_case,All,All,All,1952,65068,57977,67642,GBR,diphtheria,1
new_case,All,All,All,1953,60558,54866,61085,GBR,diphtheria,1
new_case,All,All,All,1954,51699,47836,53391,GBR,diphtheria,1
new_case,All,All,All,1955,44786,39709,45782,GBR,diphtheria,1
new_case,All,All,All,1956,36940,34802,39314,GBR,diphtheria,1
new_case,All,All,All,1957,33604,30387,34715,GBR,diphtheria,1
new_case,All,All,All,1958,30398,28988,32091,GBR,diphtheria,1
new_case,All,All,All,1959,26630,25791,26972,GBR,diphtheria,1
new_case,All,All,All,1960,24130,22756,26743,GBR,diphtheria,1
new_case,All,All,All,1961,23510,21638,24011,GBR,diphtheria,1
new_case,All,All,All,1962,21660,19768,22899,GBR,diphtheria,1
new_case,All,All,All,1963,18797,18128,20731,GBR,diphtheria,1
new_case,All,All,All,1964,19376,18712,20516,GBR,diphtheria,1
new_case,All,All,All,1965,18274,17450,18911,GBR,diphtheria,1
new_case,All,All,All,1966,16821,15371,17046,GBR,diphtheria,1
new_case,All,All,All,1967,16159,14901,17518,GBR,diphtheria,1
new_case,All,All,All,1968,16008,14781,16503,GBR,diphtheria,1
new_case,All,All,All,1969,15374,15239,15892,GBR,diphtheria,1
new_case,All,All,All,1970,14520,14060,15399,GBR,diphtheria,1
new_case,All,All,All,1971,13820,13627,14761,GBR,diphtheria,1
new_case,All,All,All,1972,13260,12835,14168,GBR,diphtheria,1
new_case,All,All,All,1973,12873,12190,13174,GBR,diphtheria,1
new_case,All,All,All,1974,11922,11549,13030,GBR,diphtheria,1
new_case,All,All,All,1975,12473,10582,12891,GBR,diphtheria,1
new_case,All,All,All,1976,11907,11524,12265,GBR,diphtheria,1
new_case,All,All,All,1977,11832,11655,12075,GBR,diphtheria,1
new_case,All,All,All,1978,11855,11189,12655,GBR,diphtheria,1
new_case,All,All,All,1979,11475,10466,11588,GBR,diphtheria,1
new_case,All,All,All,1980,502,481,622,GBR,diphtheria,1
new_case,All,All,All,1981,2,2,2,GBR,diphtheria,1
new_case,All,All,All,1982,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1983,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1984,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1985,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1986,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1987,2,2,2,GBR,diphtheria,1
new_case,All,All,All,1988,2,2,2,GBR,diphtheria,1
new_case,All,All,All,1989,2,2,2,GBR,diphtheria,1
new_case,All,All,All,1990,2,2,2,GBR,diphtheria,1
new_case,All,All,All,1991,1,1,1,GBR,diphtheria,1
new_case,All,All,All,1992,3,3,3,GBR,diphtheria,1
new_case,All,All,All,1993,5,5,5,GBR,diphtheria,1
new_case,All,All,All,1994,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1995,1,1,1,GBR,diphtheria,1
new_case,All,All,All,1996,4,4,4,GBR,diphtheria,1
new_case,All,All,All,1997,0,0,0,GBR,diphtheria,1
new_case,All,All,All,1998,0,0,0,GBR,diphtheria,1
new_case,All,All,All,1999,0,0,0,GBR,diphtheria,1
new_case,All,All,All,2000,2,2,2,GBR,diphtheria,1
new_case,All,All,All,2001,4,4,4,GBR,diphtheria,1
new_case,All,All,All,2002,6,6,6,GBR,diphtheria,1
new_case,All,All,All,2003,3,3,3,GBR,diphtheria,1
new_case,All,All,All,2004,0,0,0,GBR,diphtheria,1
new_case,All,All,All,2005,0,0,0,GBR,diphtheria,1
new_case,All,All,All,2006,3,3,3,GBR,diphtheria,1
new_case,All,All,All,2007,3,3,3,GBR,diphtheria,1
new_case,All,All,All,2008,5,5,5,GBR,diphtheria,1
new_case,All,All,All,2009,3,3,3,GBR,diphtheria,1
new_case,All,All,All,2010,0,0,0,GBR,diphtheria,1
new_case,All,All,All,2011,2,2,2,GBR,diphtheria,1
new_case,All,All,All,2012,0,0,0,GBR,diphtheria,1
new_case,All,All,All,2013,1,1,1,GBR,diphtheria,1
new_case,All,All,All,2014,0,0,0,GBR,diphtheria,1
new_case,All,All,All,2015,1,1,1,GBR,diphtheria,1
new_case,All,All,All,2016,1,1,1,GBR,diphtheria,1
new_case,All,All,All,2017,6,6,6,GBR,diphtheria,1
new_case,All,All,All,2018,15,15,15,GBR,diphtheria,1
new_case,All,All,All,2019,12,12,12,GBR,diphtheria,1
new_case,All,All,All,2020,1,1,1,GBR,diphtheria,1
new_case,All,All,All,2021,10,10,10,GBR,diphtheria,1
new_case,All,All,All,2022,88,88,88,GBR,diphtheria,1
new_case,All,All,All,2023,2,2,2,GBR,diphtheria,1
new_case,All,All,All,1950,18181943,17340196,19335209,GBR,diphtheria,2
new_case,All,All,All,1951,18691318,17542651,19543205,GBR,diphtheria,2
new_case,All,All,All,1952,5475,5380,5577,GBR,diphtheria,2
new_case,All,All,All,1953,5405,5290,5534,GBR,diphtheria,2
new_case,All,All,All,1954,5534,5326,5740,GBR,diphtheria,2
new_case,All,All,All,1955,5643,5345,5776,GBR,diphtheria,2
new_case,All,All,All,1956,5824,5647,5958,GBR,diphtheria,2
new_case,All,All,All,1957,6007,5983,6107,GBR,diphtheria,2
new_case,All,All,All,1958,5992,5636,6227,GBR,diphtheria,2
new_case,All,All,All,1959,6132,5805,6418,GBR,diphtheria,2
new_case,All,All,All,1960,6094,5926,6416,GBR,diphtheria,2
new_case,All,All,All,1961,6201,6104,6468,GBR,diphtheria,2
new_case,All,All,All,1962,6529,6237,6583,GBR,diphtheria,2
new_case,All,All,All,1963,6513,6381,6629,GBR,diphtheria,2
new_case,All,All,All,1964,6589,6398,6926,GBR,diphtheria,2
new_case,All,All,All,1965,6495,6383,6564,GBR,diphtheria,2
new_case,All,All,All,1966,6438,6268,6569,GBR,diphtheria,2
new_case,All,All,All,1967,6500,6372,6544,GBR,diphtheria,2
new_case,All,All,All,1968,6422,6353,6620,GBR,diphtheria,2
new_case,All,All,All,1969,6311,6171,6554,GBR,diphtheria,2
new_case,All,All,All,1970,6511,6219,6576,GBR,diphtheria,2
new_case,All,All,All,1971,6537,6354,6654,GBR,diphtheria,2
new_case,All,All,All,1972,6460,6389,6644,GBR,diphtheria,2
new_case,All,All,All,1973,6504,6446,6622,GBR,diphtheria,2
new_case,All,All,All,1974,6442,6096,6657,GBR,diphtheria,2
new_case,All,All,All,1975,6411,6263,6518,GBR,diphtheria,2
new_case,All,All,All,1976,6401,6180,6513,GBR,diphtheria,2
new_case,All,All,All,1977,6393,6349,6668,GBR,diphtheria,2
new_case,All,All,All,1978,6629,6451,6841,GBR,diphtheria,2
new_case,All,All,All,1979,6494,6437,6765,GBR,diphtheria,2
new_case,All,All,All,1980,277,253,307,GBR,diphtheria,2
new_case,All,All,All,1981,2,2,2,GBR,diphtheria,2
new_case,All,All,All,1982,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1983,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1984,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1985,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1986,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1987,2,2,2,GBR,diphtheria,2
new_case,All,All,All,1988,2,2,2,GBR,diphtheria,2
new_case,All,All,All,1989,2,2,2,GBR,diphtheria,2
new_case,All,All,All,1990,2,2,2,GBR,diphtheria,2
new_case,All,All,All,1991,1,1,1,GBR,diphtheria,2
new_case,All,All,All,1992,3,3,3,GBR,diphtheria,2
new_case,All,All,All,1993,5,5,5,GBR,diphtheria,2
new_case,All,All,All,1994,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1995,1,1,1,GBR,diphtheria,2
new_case,All,All,All,1996,4,4,4,GBR,diphtheria,2
new_case,All,All,All,1997,0,0,0,GBR,diphtheria,2
new_case,All,All,All,1998,0,0,0,GBR,diphtheria,2
new_case,All,All,All,1999,0,0,0,GBR,diphtheria,2
new_case,All,All,All,2000,2,2,2,GBR,diphtheria,2
new_case,All,All,All,2001,4,4,4,GBR,diphtheria,2
new_case,All,All,All,2002,6,6,6,GBR,diphtheria,2
new_case,All,All,All,2003,3,3,3,GBR,diphtheria,2
new_case,All,All,All,2004,0,0,0,GBR,diphtheria,2
new_case,All,All,All,2005,0,0,0,GBR,diphtheria,2
new_case,All,All,All,2006,3,3,3,GBR,diphtheria,2
new_case,All,All,All,2007,3,3,3,GBR,diphtheria,2
new_case,All,All,All,2008,5,5,5,GBR,diphtheria,2
new_case,All,All,All,2009,3,3,3,GBR,diphtheria,2
new_case,All,All,All,2010,0,0,0,GBR,diphtheria,2
new_case,All,All,All,2011,2,2,2,GBR,diphtheria,2
new_case,All,All,All,2012,0,0,0,GBR,diphtheria,2
new_case,All,All,All,2013,1,1,1,GBR,diphtheria,2
new_case,All,All,All,2014,0,0,0,GBR,diphtheria,2
new_case,All,All,All,2015,1,1,1,GBR,diphtheria,2
new_case,All,All,All,2016,1,1,1,GBR,diphtheria,2
new_case,All,All,All,2017,6,6,6,GBR,diphtheria,2
new_case,All,All,All,2018,15,15,15,GBR,diphtheria,2
new_case,All,All,All,2019,12,12,12,GBR,diphtheria,2
new_case,All,All,All,2020,1,1,1,GBR,diphtheria,2
new_case,All,All,All,2021,10,10,10,GBR,diphtheria,2
new_case,All,All,All,2022,88,88,88,GBR,diphtheria,2
new_case,All,All,All,2023,2,2,2,GBR,diphtheria,2
new_case,All,All,All,1950,46714573,46693211,46721173,GBR,diphtheria,3
new_case,All,All,All,1951,24223,23369,25733,GBR,diphtheria,3
new_case,All,All,All,1952,3489,3475,3537,GBR,diphtheria,3
new_case,All,All,All,1953,3693,3645,3719,GBR,diphtheria,3
new_case,All,All,All,1954,3861,3790,3979,GBR,diphtheria,3
new_case,All,All,All,1955,4117,3982,4223,GBR,diphtheria,3
new_case,All,All,All,1956,4514,4387,4562,GBR,diphtheria,3
new_case,All,All,All,1957,4836,4603,4849,GBR,diphtheria,3
new_case,All,All,All,1958,5029,4947,5089,GBR,diphtheria,3
new_case,All,All,All,1959,5095,5048,5159,GBR,diphtheria,3
new_case,All,All,All,1960,5493,5230,5599,GBR,diphtheria,3
new_case,All,All,All,1961,5478,5378,5759,GBR,diphtheria,3
new_case,All,All,All,1962,5825,5695,6007,GBR,diphtheria,3
new_case,All,All,All,1963,6026,5686,6140,GBR,diphtheria,3
new_case,All,All,All,1964,6166,5984,6366,GBR,diphtheria,3
new_case,All,All,All,1965,6251,6109,6349,GBR,diphtheria,3
new_case,All,All,All,1966,6284,6067,6347,GBR,diphtheria,3
new_case,All,All,All,1967,6347,6178,6554,GBR,diphtheria,3
new_case,All,All,All,1968,6502,6232,6831,GBR,diphtheria,3
new_case,All,All,All,1969,6379,6159,6854,GBR,diphtheria,3
new_case,All,All,All,1970,6638,6348,6961,GBR,diphtheria,3
new_case,All,All,All,1971,6451,6425,6758,GBR,diphtheria,3
new_case,All,All,All,1972,6377,6165,6534,GBR,diphtheria,3
new_case,All,All,All,1973,6461,6413,6651,GBR,diphtheria,3
new_case,All,All,All,1974,6607,6350,6694,GBR,diphtheria,3
new_case,All,All,All,1975,6605,6449,6871,GBR,diphtheria,3
new_case,All,All,All,1976,6857,6567,7287,GBR,diphtheria,3
new_case,All,All,All,1977,6810,6696,6984,GBR,diphtheria,3
new_case,All,All,All,1978,7186,7130,7360,GBR,diphtheria,3
new_case,All,All,All,1979,7427,7334,7700,GBR,diphtheria,3
new_case,All,All,All,1980,312,308,383,GBR,diphtheria,3
new_case,All,All,All,1981,2,2,2,GBR,diphtheria,3
new_case,All,All,All,1982,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1983,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1984,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1985,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1986,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1987,2,2,2,GBR,diphtheria,3
new_case,All,All,All,1988,2,2,2,GBR,diphtheria,3
new_case,All,All,All,1989,2,2,2,GBR,diphtheria,3
new_case,All,All,All,1990,2,2,2,GBR,diphtheria,3
new_case,All,All,All,1991,1,1,1,GBR,diphtheria,3
new_case,All,All,All,1992,3,3,3,GBR,diphtheria,3
new_case,All,All,All,1993,5,5,5,GBR,diphtheria,3
new_case,All,All,All,1994,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1995,1,1,1,GBR,diphtheria,3
new_case,All,All,All,1996,4,4,4,GBR,diphtheria,3
new_case,All,All,All,1997,0,0,0,GBR,diphtheria,3
new_case,All,All,All,1998,0,0,0,GBR,diphtheria,3
new_case,All,All,All,1999,0,0,0,GBR,diphtheria,3
new_case,All,All,All,2000,2,2,2,GBR,diphtheria,3
new_case,All,All,All,2001,4,4,4,GBR,diphtheria,3
new_case,All,All,All,2002,6,6,6,GBR,diphtheria,3
new_case,All,All,All,2003,3,3,3,GBR,diphtheria,3
new_case,All,All,All,2004,0,0,0,GBR,diphtheria,3
new_case,All,All,All,2005,0,0,0,GBR,diphtheria,3
new_case,All,All,All,2006,3,3,3,GBR,diphtheria,3
new_case,All,All,All,2007,3,3,3,GBR,diphtheria,3
new_case,All,All,All,2008,5,5,5,GBR,diphtheria,3
new_case,All,All,All,2009,3,3,3,GBR,diphtheria,3
new_case,All,All,All,2010,0,0,0,GBR,diphtheria,3
new_case,All,All,All,2011,2,2,2,GBR,diphtheria,3
new_case,All,All,All,2012,0,0,0,GBR,diphtheria,3
new_case,All,All,All,2013,1,1,1,GBR,diphtheria,3
new_case,All,All,All,2014,0,0,0,GBR,diphtheria,3
new_case,All,All,All,2015,1,1,1,GBR,diphtheria,3
new_case,All,All,All,2016,1,1,1,GBR,diphtheria,3
new_case,All,All,All,2017,6,6,6,GBR,diphtheria,3
new_case,All,All,All,2018,15,15,15,GBR,diphtheria,3
new_case,All,All,All,2019,12,12,12,GBR,diphtheria,3
new_case,All,All,All,2020,1,1,1,GBR,diphtheria,3
new_case,All,All,All,2021,10,10,10,GBR,diphtheria,3
new_case,All,All,All,2022,88,88,88,GBR,diphtheria,3
new_case,All,All,All,2023,2,2,2,GBR,diphtheria,3
new_case,All,All,All,1950,49482238,49478843,49490750,GBR,diphtheria,4
new_case,All,All,All,1951,2948,2918,2980,GBR,diphtheria,4
new_case,All,All,All,1952,3120,3092,3211,GBR,diphtheria,4
new_case,All,All,All,1953,3433,3413,3474,GBR,diphtheria,4
new_case,All,All,All,1954,3703,3623,3771,GBR,diphtheria,4
new_case,All,All,All,1955,4170,4068,4210,GBR,diphtheria,4
new_case,All,All,All,1956,4535,4414,4688,GBR,diphtheria,4
new_case,All,All,All,1957,5264,5131,5319,GBR,diphtheria,4
new_case,All,All,All,1958,5666,5416,6105,GBR,diphtheria,4
new_case,All,All,All,1959,6097,5979,6238,GBR,diphtheria,4
new_case,All,All,All,1960,6584,6122,7157,GBR,diphtheria,4
new_case,All,All,All,1961,7303,6891,7635,GBR,diphtheria,4
new_case,All,All,All,1962,7776,7616,7871,GBR,diphtheria,4
new_case,All,All,All,1963,8235,7899,8566,GBR,diphtheria,4
new_case,All,All,All,1964,8975,8646,9172,GBR,diphtheria,4
new_case,All,All,All,1965,9169,8872,9768,GBR,diphtheria,4
new_case,All,All,All,1966,9674,9563,10024,GBR,diphtheria,4
new_case,All,All,All,1967,10082,9129,10411,GBR,diphtheria,4
new_case,All,All,All,1968,10006,9795,10239,GBR,diphtheria,4
new_case,All,All,All,1969,9546,9321,10160,GBR,diphtheria,4
new_case,All,All,All,1970,10677,10265,11016,GBR,diphtheria,4
new_case,All,All,All,1971,10817,9914,11277,GBR,diphtheria,4
new_case,All,All,All,1972,10462,10051,11140,GBR,diphtheria,4
new_case,All,All,All,1973,10947,10620,11664,GBR,diphtheria,4
new_case,All,All,All,1974,11011,10439,11182,GBR,diphtheria,4
new_case,All,All,All,1975,10878,10783,11950,GBR,diphtheria,4
new_case,All,All,All,1976,11351,11285,11520,GBR,diphtheria,4
new_case,All,All,All,1977,11611,11423,13241,GBR,diphtheria,4
new_case,All,All,All,1978,12354,11799,13272,GBR,diphtheria,4
new_case,All,All,All,1979,12966,12460,13327,GBR,diphtheria,4
